,load,day,hour,GFS_temp,NAM_temp,GFS_hum,NAM_dew,load_t_72,load_t_78,load_t_84,load_t_90
221,169.17,54,11,276.5025,274.59985,96.27499999999999,274.19977000000006,161.942,182.508,269.01,229.532
222,195.11,54,12,276.72749999999996,274.2975866666667,96.48333333333333,273.90308666666675,187.302,175.53599999999997,288.641,227.324
223,213.009,54,13,278.5652777777779,275.6586366666667,93.94166666666666,274.98316666666665,209.275,152.349,264.658,214.068
224,204.357,54,14,280.40305555555545,278.11162999999993,91.39999999999998,276.7641833333334,198.236,148.915,262.608,203.485
225,191.482,54,15,282.24083333333334,280.63214666666664,88.85833333333335,278.26314999999994,211.789,150.088,247.113,206.478
226,186.407,54,16,283.21638888888896,283.0990233333334,87.03333333333335,279.52477333333337,202.188,152.985,223.042,233.388
227,173.634,54,17,284.1919444444444,285.21486666666675,85.20833333333333,280.68723,181.937,161.942,182.508,269.01
228,182.42,54,18,285.1675,286.54642000000007,83.38333333333334,281.5710033333334,192.879,187.302,175.53599999999997,288.641
229,162.049,54,19,284.8583333333334,287.1745666666667,85.83888888888889,282.33878333333337,192.429,209.275,152.349,264.658
230,154.611,54,20,284.5491666666666,286.9241166666667,88.29444444444444,282.79599999999994,206.225,198.236,148.915,262.608
231,161.423,54,21,284.24000000000007,285.8614733333333,90.75,282.7479666666666,209.27,211.789,150.088,247.113
232,182.572,54,22,283.4697222222222,284.24445000000003,92.96111111111112,282.15630333333337,254.985,202.188,152.985,223.042
233,233.612,54,23,282.6994444444445,282.68306333333334,95.17222222222222,281.4418999999999,288.823,181.937,161.942,182.508
234,272.761,55,0,281.9291666666666,281.6402666666666,97.38333333333334,280.8385233333333,314.165,192.879,187.302,175.53599999999997
235,273.02,55,1,281.8733333333334,281.1737533333333,97.72500000000002,280.56945,313.217,192.429,209.275,152.349
236,271.896,55,2,281.81749999999994,280.9368966666667,98.06666666666666,280.48459666666673,310.618,206.225,198.236,148.915
